Date,Symbol,Available Supply,Unlocked Supply,Team Token,Treasury Token,Strategic Sale,Liquidity Management,Airdrop,Volume Reward,Staking Reward
Dec 06 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Dec 05 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Dec 04 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Dec 03 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Dec 02 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Dec 01 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Nov 30 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Nov 29 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Nov 28 2023,LOOKS,0,1000000000.00,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,441000000.00,189000000.00
Nov 27 2023,LOOKS,0,999624637.52,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,440737246.27,188887391.26
Nov 26 2023,LOOKS,0,999176183.22,100000000.00,100000000.00,33000000.00,17000000.00,120000000.00,440423328.26,188752854.97
Nov 25 2023,LOOKS,0,961227728.92,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,440109410.25,188618318.68
Nov 24 2023,LOOKS,0,960779274.62,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,439795492.24,188483782.39
Nov 23 2023,LOOKS,0,960330820.32,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,439481574.23,188349246.10
Nov 22 2023,LOOKS,0,959882366.03,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,439167656.22,188214709.81
Nov 21 2023,LOOKS,0,959433911.73,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,438853738.21,188080173.52
Nov 20 2023,LOOKS,0,958985457.43,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,438539820.20,187945637.23
Nov 19 2023,LOOKS,0,958537003.13,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,438225902.19,187811100.94
Nov 18 2023,LOOKS,0,958088548.83,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,437911984.18,187676564.65
Nov 16 2023,LOOKS,0,957191640.23,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,437284148.16,187407492.07
Nov 15 2023,LOOKS,0,956743185.93,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,436970230.15,187272955.78
Nov 14 2023,LOOKS,0,956294731.63,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,436656312.14,187138419.49
Nov 13 2023,LOOKS,0,955846277.33,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,436342394.13,187003883.20
Nov 12 2023,LOOKS,0,955397823.03,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,436028476.12,186869346.91
Nov 11 2023,LOOKS,0,954949368.73,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,435714558.11,186734810.62
Nov 10 2023,LOOKS,0,954500914.43,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,435400640.10,186600274.33
Nov 09 2023,LOOKS,0,954052460.13,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,435086722.09,186465738.04
Nov 08 2023,LOOKS,0,953604005.83,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,434772804.08,186331201.75
Nov 07 2023,LOOKS,0,953155551.53,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,434458886.07,186196665.46
Nov 06 2023,LOOKS,0,952707097.23,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,434144968.06,186062129.17
Nov 05 2023,LOOKS,0,952258642.93,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,433831050.05,185927592.88
Nov 04 2023,LOOKS,0,951810188.63,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,433517132.04,185793056.59
Nov 03 2023,LOOKS,0,951361734.33,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,433203214.03,185658520.30
Nov 02 2023,LOOKS,0,950913280.04,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,432889296.02,185523984.01
Nov 01 2023,LOOKS,0,950464825.74,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,432575378.02,185389447.72
Oct 31 2023,LOOKS,0,950016371.44,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,432261460.01,185254911.43
Oct 30 2023,LOOKS,0,949567917.14,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,431947542.00,185120375.14
Oct 29 2023,LOOKS,0,949119462.84,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,431633623.99,184985838.85
Oct 28 2023,LOOKS,0,948671008.54,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,431319705.98,184851302.56
Oct 27 2023,LOOKS,0,948222554.24,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,431005787.97,184716766.27
Oct 26 2023,LOOKS,0,947774099.94,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,430691869.96,184582229.98
Oct 25 2023,LOOKS,0,947325645.64,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,430377951.95,184447693.69
Oct 24 2023,LOOKS,0,946877191.34,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,430064033.94,184313157.40
Oct 23 2023,LOOKS,0,946428737.04,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,429750115.93,184178621.11
Oct 22 2023,LOOKS,0,945980282.74,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,429436197.92,184044084.82
Oct 21 2023,LOOKS,0,945531828.44,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,429122279.91,183909548.53
Oct 20 2023,LOOKS,0,945083374.14,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,428808361.90,183775012.24
Oct 19 2023,LOOKS,0,944634919.84,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,428494443.89,183640475.95
Oct 18 2023,LOOKS,0,944186465.54,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,428180525.88,183505939.66
Oct 17 2023,LOOKS,0,943738011.24,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,427866607.87,183371403.37
Oct 16 2023,LOOKS,0,943289556.94,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,427552689.86,183236867.08
Oct 15 2023,LOOKS,0,942841102.64,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,427238771.85,183102330.79
Oct 14 2023,LOOKS,0,942392648.34,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,426924853.84,182967794.50
Oct 13 2023,LOOKS,0,941944194.05,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,426610935.83,182833258.21
Oct 12 2023,LOOKS,0,941495739.75,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,426297017.82,182698721.92
Oct 11 2023,LOOKS,0,941047285.45,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,425983099.81,182564185.63
Oct 10 2023,LOOKS,0,940598831.15,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,425669181.80,182429649.34
Oct 09 2023,LOOKS,0,940150376.85,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,425355263.79,182295113.05
Oct 08 2023,LOOKS,0,939701922.55,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,425041345.78,182160576.76
Oct 07 2023,LOOKS,0,939253468.25,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,424727427.77,182026040.47
Oct 06 2023,LOOKS,0,938805013.95,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,424413509.76,181891504.18
Oct 05 2023,LOOKS,0,938356559.65,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,424099591.75,181756967.89
Oct 04 2023,LOOKS,0,937908105.35,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,423785673.74,181622431.60
Oct 03 2023,LOOKS,0,937459651.05,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,423471755.74,181487895.32
Oct 02 2023,LOOKS,0,937011196.75,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,423157837.73,181353359.03
Oct 01 2023,LOOKS,0,936562742.45,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,422843919.72,181218822.74
Sep 30 2023,LOOKS,0,936114288.15,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,422530001.71,181084286.45
Sep 29 2023,LOOKS,0,935665833.85,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,422216083.70,180949750.16
Sep 28 2023,LOOKS,0,935217379.55,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,421902165.69,180815213.87
Sep 27 2023,LOOKS,0,934768925.25,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,421588247.68,180680677.58
Sep 26 2023,LOOKS,0,934320470.95,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,421274329.67,180546141.29
Sep 25 2023,LOOKS,0,933872016.65,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,420960411.66,180411605.00
Sep 24 2023,LOOKS,0,933423562.35,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,420646493.65,180277068.71
Sep 23 2023,LOOKS,0,932975108.06,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,420332575.64,180142532.42
Sep 22 2023,LOOKS,0,932526653.76,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,420018657.63,180007996.13
Sep 21 2023,LOOKS,0,932078199.46,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,419704739.62,179873459.84
Sep 20 2023,LOOKS,0,931629745.16,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,419390821.61,179738923.55
Sep 19 2023,LOOKS,0,931181290.86,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,419076903.60,179604387.26
Sep 18 2023,LOOKS,0,930732836.56,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,418762985.59,179469850.97
Sep 17 2023,LOOKS,0,930284382.26,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,418449067.58,179335314.68
Sep 16 2023,LOOKS,0,929835927.96,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,418135149.57,179200778.39
Sep 15 2023,LOOKS,0,929387473.66,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,417821231.56,179066242.10
Sep 14 2023,LOOKS,0,928939019.36,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,417507313.55,178931705.81
Sep 13 2023,LOOKS,0,928490565.06,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,417193395.54,178797169.52
Sep 12 2023,LOOKS,0,928042110.76,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,416879477.53,178662633.23
Sep 11 2023,LOOKS,0,927593656.46,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,416565559.52,178528096.94
Sep 10 2023,LOOKS,0,927145202.16,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,416251641.51,178393560.65
Sep 09 2023,LOOKS,0,926696747.86,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,415937723.50,178259024.36
Sep 08 2023,LOOKS,0,926248293.56,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,415623805.49,178124488.07
Sep 07 2023,LOOKS,0,925799839.26,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,415309887.48,177989951.78
Sep 06 2023,LOOKS,0,925351384.96,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,414995969.47,177855415.49
Sep 05 2023,LOOKS,0,924902930.66,75000000.00,87500000.00,33000000.00,17000000.00,120000000.00,414682051.46,177720879.20
Sep 04 2023,LOOKS,0,911954476.36,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,414368133.46,177586342.91
Sep 03 2023,LOOKS,0,911506022.07,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,414054215.45,177451806.62
Sep 02 2023,LOOKS,0,911057567.77,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,413740297.44,177317270.33
Sep 01 2023,LOOKS,0,910609113.47,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,413426379.43,177182734.04
Aug 31 2023,LOOKS,0,910160659.17,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,413112461.42,177048197.75
Aug 30 2023,LOOKS,0,909712204.87,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,412798543.41,176913661.46
Aug 29 2023,LOOKS,0,909263750.57,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,412484625.40,176779125.17
Aug 28 2023,LOOKS,0,908815296.27,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,412170707.39,176644588.88
Aug 27 2023,LOOKS,0,908366841.97,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,411856789.38,176510052.59
Aug 26 2023,LOOKS,0,907918387.67,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,411542871.37,176375516.30
Aug 25 2023,LOOKS,0,907469933.37,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,411228953.36,176240980.01
Aug 24 2023,LOOKS,0,907021479.07,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,410915035.35,176106443.72
Aug 23 2023,LOOKS,0,906573024.77,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,410601117.34,175971907.43
Aug 22 2023,LOOKS,0,906124570.47,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,410287199.33,175837371.14
Aug 21 2023,LOOKS,0,905676116.17,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,409973281.32,175702834.85
Aug 20 2023,LOOKS,0,905227661.87,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,409659363.31,175568298.56
Aug 18 2023,LOOKS,0,904330753.27,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,409031527.29,175299225.98
Aug 17 2023,LOOKS,0,903882298.97,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,408717609.28,175164689.69
Aug 16 2023,LOOKS,0,903433844.67,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,408403691.27,175030153.40
Aug 15 2023,LOOKS,0,902985390.37,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,408089773.26,174895617.11
Aug 14 2023,LOOKS,0,902536936.08,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,407775855.25,174761080.82
Aug 13 2023,LOOKS,0,902088481.78,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,407461937.24,174626544.53
Aug 12 2023,LOOKS,0,901640027.48,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,407148019.23,174492008.24
Aug 11 2023,LOOKS,0,901191573.18,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,406834101.22,174357471.95
Aug 10 2023,LOOKS,0,900743118.88,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,406520183.21,174222935.66
Aug 09 2023,LOOKS,0,900294664.58,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,406206265.20,174088399.37
Aug 08 2023,LOOKS,0,899846210.28,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,405892347.19,173953863.08
Aug 07 2023,LOOKS,0,899397755.98,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,405578429.19,173819326.79
Aug 06 2023,LOOKS,0,898949301.68,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,405264511.18,173684790.50
Aug 05 2023,LOOKS,0,898500847.38,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,404950593.17,173550254.21
Aug 04 2023,LOOKS,0,898052393.08,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,404636675.16,173415717.92
Aug 03 2023,LOOKS,0,897603938.78,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,404322757.15,173281181.63
Aug 02 2023,LOOKS,0,897155484.48,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,404008839.14,173146645.34
Aug 01 2023,LOOKS,0,896707030.18,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,403694921.13,173012109.05
Jul 31 2023,LOOKS,0,896258575.88,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,403381003.12,172877572.76
Jul 30 2023,LOOKS,0,895810121.58,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,403067085.11,172743036.47
Jul 29 2023,LOOKS,0,895361667.28,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,402753167.10,172608500.18
Jul 28 2023,LOOKS,0,894913212.98,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,402439249.09,172473963.90
Jul 27 2023,LOOKS,0,894464758.68,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,402125331.08,172339427.61
Jul 26 2023,LOOKS,0,894016304.38,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,401811413.07,172204891.32
Jul 25 2023,LOOKS,0,893567850.09,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,401497495.06,172070355.03
Jul 24 2023,LOOKS,0,893119395.79,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,401183577.05,171935818.74
Jul 23 2023,LOOKS,0,892670941.49,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,400869659.04,171801282.45
Jul 22 2023,LOOKS,0,892222487.19,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,400555741.03,171666746.16
Jul 21 2023,LOOKS,0,891774032.89,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,400241823.02,171532209.87
Jul 20 2023,LOOKS,0,891325578.59,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,399927905.01,171397673.58
Jul 19 2023,LOOKS,0,890877124.29,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,399613987.00,171263137.29
Jul 18 2023,LOOKS,0,890428669.99,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,399300068.99,171128601.00
Jul 17 2023,LOOKS,0,889980215.69,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,398986150.98,170994064.71
Jul 16 2023,LOOKS,0,889531761.39,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,398672232.97,170859528.42
Jul 15 2023,LOOKS,0,889083307.09,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,398358314.96,170724992.13
Jul 14 2023,LOOKS,0,888634852.79,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,398044396.95,170590455.84
Jul 13 2023,LOOKS,0,888186398.49,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,397730478.94,170455919.55
Jul 12 2023,LOOKS,0,887737944.19,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,397416560.93,170321383.26
Jul 11 2023,LOOKS,0,887289489.89,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,397102642.92,170186846.97
Jul 10 2023,LOOKS,0,886841035.59,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,396788724.91,170052310.68
Jul 09 2023,LOOKS,0,886392581.29,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,396474806.91,169917774.39
Jul 08 2023,LOOKS,0,885944126.99,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,396160888.90,169783238.10
Jul 07 2023,LOOKS,0,885495672.69,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,395846970.89,169648701.81
Jul 06 2023,LOOKS,0,885047218.39,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,395533052.88,169514165.52
Jul 05 2023,LOOKS,0,884598764.10,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,395219134.87,169379629.23
Jul 04 2023,LOOKS,0,884150309.80,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,394905216.86,169245092.94
Jul 03 2023,LOOKS,0,883701855.50,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,394591298.85,169110556.65
Jul 02 2023,LOOKS,0,883253401.20,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,394277380.84,168976020.36
Jul 01 2023,LOOKS,0,882804946.90,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,393963462.83,168841484.07
Jun 30 2023,LOOKS,0,882356492.60,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,393649544.82,168706947.78
Jun 29 2023,LOOKS,0,881908038.30,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,393335626.81,168572411.49
Jun 28 2023,LOOKS,0,881459584.00,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,393021708.80,168437875.20
Jun 27 2023,LOOKS,0,881011129.70,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,392707790.79,168303338.91
Jun 26 2023,LOOKS,0,880562675.40,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,392393872.78,168168802.62
Jun 25 2023,LOOKS,0,880114221.10,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,392079954.77,168034266.33
Jun 24 2023,LOOKS,0,879665766.80,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,391766036.76,167899730.04
Jun 23 2023,LOOKS,0,879217312.50,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,391452118.75,167765193.75
Jun 22 2023,LOOKS,0,878768858.20,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,391138200.74,167630657.46
Jun 21 2023,LOOKS,0,878320403.90,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,390824282.73,167496121.17
Jun 20 2023,LOOKS,0,877871949.60,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,390510364.72,167361584.88
Jun 19 2023,LOOKS,0,877423495.30,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,390196446.71,167227048.59
Jun 18 2023,LOOKS,0,876975041.00,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,389882528.70,167092512.30
Jun 17 2023,LOOKS,0,876526586.70,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,389568610.69,166957976.01
Jun 16 2023,LOOKS,0,876078132.40,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,389254692.68,166823439.72
Jun 15 2023,LOOKS,0,875629678.11,75000000.00,75000000.00,33000000.00,17000000.00,120000000.00,388940774.67,166688903.43
Jun 14 2023,LOOKS,0,837681223.81,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,388626856.66,166554367.14
Jun 13 2023,LOOKS,0,837232769.51,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,388312938.65,166419830.85
Jun 12 2023,LOOKS,0,836784315.21,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,387999020.64,166285294.56
Jun 11 2023,LOOKS,0,836335860.91,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,387685102.63,166150758.27
Jun 10 2023,LOOKS,0,835887406.61,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,387371184.63,166016221.98
Jun 09 2023,LOOKS,0,835438952.31,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,387057266.62,165881685.69
Jun 08 2023,LOOKS,0,834990498.01,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,386743348.61,165747149.40
Jun 07 2023,LOOKS,0,834542043.71,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,386429430.60,165612613.11
Jun 06 2023,LOOKS,0,834093589.41,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,386115512.59,165478076.82
Jun 05 2023,LOOKS,0,833645135.11,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,385801594.58,165343540.53
Jun 04 2023,LOOKS,0,833196680.81,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,385487676.57,165209004.24
Jun 03 2023,LOOKS,0,832748226.51,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,385173758.56,165074467.95
Jun 02 2023,LOOKS,0,832299772.21,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,384859840.55,164939931.66
Jun 01 2023,LOOKS,0,831851317.91,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,384545922.54,164805395.37
May 31 2023,LOOKS,0,831402863.61,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,384232004.53,164670859.08
May 30 2023,LOOKS,0,830954409.31,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,383918086.52,164536322.79
May 29 2023,LOOKS,0,830505955.01,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,383604168.51,164401786.50
May 28 2023,LOOKS,0,830057500.71,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,383290250.50,164267250.21
May 27 2023,LOOKS,0,829609046.41,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,382976332.49,164132713.92
May 26 2023,LOOKS,0,829160592.12,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,382662414.48,163998177.63
May 25 2023,LOOKS,0,828712137.82,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,382348496.47,163863641.34
May 24 2023,LOOKS,0,828263683.52,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,382034578.46,163729105.05
May 23 2023,LOOKS,0,827815229.22,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,381720660.45,163594568.76
May 22 2023,LOOKS,0,827366774.92,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,381406742.44,163460032.48
May 20 2023,LOOKS,0,826469866.32,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,380778906.42,163190959.90
May 19 2023,LOOKS,0,826021412.02,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,380464988.41,163056423.61
May 18 2023,LOOKS,0,825572957.72,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,380151070.40,162921887.32
May 17 2023,LOOKS,0,825124503.42,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,379837152.39,162787351.03
May 16 2023,LOOKS,0,824676049.12,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,379523234.38,162652814.74
May 15 2023,LOOKS,0,824227594.82,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,379209316.37,162518278.45
May 14 2023,LOOKS,0,823779140.52,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,378895398.36,162383742.16
May 13 2023,LOOKS,0,823330686.22,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,378581480.36,162249205.87
May 12 2023,LOOKS,0,822882231.92,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,378267562.35,162114669.58
May 11 2023,LOOKS,0,822433777.62,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,377953644.34,161980133.29
May 10 2023,LOOKS,0,821985323.32,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,377639726.33,161845597.00
May 09 2023,LOOKS,0,821536869.02,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,377325808.32,161711060.71
May 08 2023,LOOKS,0,821088414.72,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,377011890.31,161576524.42
May 07 2023,LOOKS,0,820639960.42,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,376697972.30,161441988.13
May 06 2023,LOOKS,0,820191506.13,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,376384054.29,161307451.84
May 05 2023,LOOKS,0,819743051.83,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,376070136.28,161172915.55
May 04 2023,LOOKS,0,819294597.53,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,375756218.27,161038379.26
May 03 2023,LOOKS,0,818846143.23,50000000.00,62500000.00,33000000.00,17000000.00,120000000.00,375442300.26,160903842.97
